product_id,pubchem_cid,iupac_name,functional_description,sync_failed,sync_failed_reason,last_sync_attempt,last_sync_success
1214,11279,2-hydroxy-6-methyl-benzoic acid,6-methylsalicylic acid is a monohydroxybenzoic acid that is salicylic acid in which the hydrogen ortho to the carboxylic acid group is substituted by a methyl group. It has a role as a plant metabolite and a Penicillium metabolite. It is functionally related to a salicylic acid. It is a conjugate acid of a 6-methylsalicylate.,0,,2026-03-25 23:20:02.519960,2026-03-25 23:20:11.874622
1215,69820,8-hydroxyoctanoic acid,8-hydroxyoctanoic acid is an -hydroxy fatty acid that is caprylic acid in which one of the hydrogens of the terminal methyl group is replaced by a hydroxy group. It is an omega-hydroxy-medium-chain fatty acid and a straight-chain fatty acid. It is functionally related to an octanoic acid.,0,,2026-03-25 23:20:12.885422,2026-03-25 23:20:21.271940
1219,165337,2-methylpropanoate,"Isobutyrate is a branched, short-chain, saturated fatty acid anion; the conjugate base of isobutyric acid, formed by deprotonation of the carboxylic acid group. It has a role as a plant metabolite and a human metabolite. It is a branched-chain saturated fatty acid anion and a fatty acid anion 4:0. It is functionally related to a propionate. It is a conjugate base of an isobutyric acid.",0,,2026-03-25 23:20:22.286093,2026-03-25 23:20:31.879911
1221,650,"butane-2,3-dione","Butane-2,3-dione is an alpha-diketone that is butane substituted by oxo groups at positions 2 and 3. It is a metabolite produced during the malolactic fermentation. It has a role as a Saccharomyces cerevisiae metabolite and an Escherichia coli metabolite.",0,,2026-03-25 23:20:32.889150,2026-04-20 23:19:26
1231,5460048,"2,3-diformyloxypropyl formate",,0,,2026-03-25 23:20:45.695198,2026-03-25 23:20:56.609187
1233,9881504,"(5S)-5-hydroxy-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide",(S)-MHD is a dibenzooxazepine.,0,,2026-03-25 23:20:57.622262,2026-03-25 23:21:05.670005
1242,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:06.684925,
1260,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:08.781973,
1262,14982,"(2S,3S,4S,5R,6R)-6-[(2S,3R,4S,5S,6S)-2-[[(3S,4aR,6aR,6bS,8aS,11S,12aR,14aR,14bS)-11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1H-picen-3-yl]oxy]-6-carboxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid","Glycyrrhizinic acid is a triterpenoid saponin that is the glucosiduronide derivative of 3beta-hydroxy-11-oxoolean-12-en-30-oic acid. It has a role as an EC 3.4.21.5 (thrombin) inhibitor and a plant metabolite. It is a glucosiduronic acid, a pentacyclic triterpenoid, a tricarboxylic acid, an enone and a triterpenoid saponin. It is a conjugate acid of a glycyrrhizinate(3-).",0,,2026-03-25 23:21:10.985485,2026-04-20 23:19:31
1263,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:22.397697,
1269,139087999,"1-[(1R,3aS,6R,7R,7aS)-6-hydroxy-7-isopropyl-4-methylene-1,2,3,3a,5,6,7,7a-octahydroinden-1-yl]ethanone",,0,,2026-03-25 23:21:24.551647,2026-03-25 23:21:31.139621
1272,5280961,"5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one","Genistein is a 7-hydroxyisoflavone with additional hydroxy groups at positions 5 and 4'. It is a phytoestrogenic isoflavone with antioxidant properties. It has a role as a geroprotector, an antineoplastic agent, a tyrosine kinase inhibitor, an EC 5.99.1.3 [DNA topoisomerase (ATP-hydrolysing)] inhibitor, a plant metabolite, a phytoestrogen and a human urinary metabolite. It is a conjugate acid of a genistein(1-).",0,,2026-03-25 23:21:32.152568,2026-04-20 23:19:35
1276,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:42.085073,
1279,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:44.080045,
1280,445070,"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol","Farnesol is a farnesane sesquiterpenoid that is dodeca-2,6,10-triene substituted by methyl groups at positions 3, 7 and 11 and a hydroxy group at position 1. It has a role as an antimicrobial agent, a plant metabolite and a fungal metabolite. It is a primary alcohol, a polyprenol and a farnesane sesquiterpenoid.",0,,2026-03-25 23:21:46.118608,2026-04-20 23:19:37
1290,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:55.038789,
1292,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:21:57.036234,
1296,225936,"(2R,3R)-butane-2,3-diol","(R,R)-butane-2,3-diol is the (R,R) diastereoisomer of butane-2,3-diol. It has a role as a Saccharomyces cerevisiae metabolite. It is an enantiomer of a (S,S)-butane-2,3-diol.",0,,2026-03-25 23:21:59.074073,2026-03-25 23:22:05.501845
1304,54675757,4-hydroxy-6-methyl-pyran-2-one,Triacetate lactone is a member of 2-pyranones. It is a conjugate acid of a triacetate lactone oxoanion.,0,,2026-03-25 23:22:06.512207,2026-03-25 23:22:19.881041
1308,5280489,"1,3,3-trimethyl-2-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-3,7,12,16-tetramethyl-18-(2,6,6-trimethylcyclohexen-1-yl)octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohexene","Beta-carotene is a cyclic carotene obtained by dimerisation of all-trans-retinol. A strongly-coloured red-orange pigment abundant in plants and fruit and the most active and important provitamin A carotenoid. It has a role as a ferroptosis inhibitor, an antioxidant, a cofactor, a biological pigment, a provitamin A, a mouse metabolite, a plant metabolite and a human metabolite. It is a carotenoid beta-end derivative and a cyclic carotene.",0,,2026-03-25 23:22:20.895868,2026-04-20 23:19:45
1316,22955,"3,10-dimethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinoline-2,9-diol","(R,S)-Scoulerine is an alkaloid.",0,,2026-03-25 23:22:35.266653,2026-03-25 23:22:42.491947
1317,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:22:43.506749,
1318,440583,"(1S)-5,7,17,19-tetraoxa-13-azahexacyclo[11.11.0.02,10.04,8.015,23.016,20]tetracosa-2,4(8),9,15(23),16(20),21-hexaene","(S)-stylopine is a berberine alkaloid isolated from the plants of the family papaveraceae. It has a role as a plant metabolite. It is an an (S)-7,8,13,14-tetrahydroprotoberberine, a berberine alkaloid and an organic heterohexacyclic compound.",0,,2026-03-25 23:22:45.508143,2026-03-25 23:22:52.060770
1319,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:22:53.079292,
1320,4970,"15-methyl-7,9,19,21-tetraoxa-15-azapentacyclo[15.7.0.04,12.06,10.018,22]tetracosa-1(17),4,6(10),11,18(22),23-hexaen-3-one",Protopine is a dibenzazecine alkaloid isolated from Fumaria vaillantii. It has a role as a plant metabolite.,0,,2026-03-25 23:22:55.144150,2026-04-20 23:19:50
1321,5154,"24-methyl-5,7,18,20-tetraoxa-24-azoniahexacyclo[11.11.0.02,10.04,8.014,22.017,21]tetracosa-1(24),2,4(8),9,11,13,15,17(21),22-nonaene","Sanguinarine is a benzophenanthridine alkaloid, an alkaloid antibiotic and a botanical anti-fungal agent.",0,,2026-03-25 23:23:03.849898,2026-04-20 23:19:52
1324,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:23:14.005863,
1325,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:23:16.133626,
1326,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:23:18.249551,
1328,2519,"1,3,7-trimethylpurine-2,6-dione","Caffeine is a trimethylxanthine in which the three methyl groups are located at positions 1, 3, and 7. A purine alkaloid that occurs naturally in tea and coffee. It has a role as a geroprotector, a mutagen, a central nervous system stimulant, a psychotropic drug, a diuretic, a xenobiotic, an EC 3.1.4.* (phosphoric diester hydrolase) inhibitor, an EC 2.7.11.1 (non-specific serine/threonine protein kinase) inhibitor, an adenosine A2A receptor antagonist, an adjuvant, a food additive, a ryanodine receptor agonist, an adenosine receptor antagonist, a mouse metabolite, a plant metabolite, a fungal metabolite, an environmental contaminant and a human blood serum metabolite. It is a purine alkaloid and a trimethylxanthine.",0,,2026-03-25 23:23:20.401634,2026-04-20 23:19:55
1330,70639,"3-methyl-7H-purine-2,6-dione",3-methyl-9H-xanthine is a 3-methylxanthine tautomer where the imidazole proton is located at the 9-position. It has a role as a metabolite. It is a tautomer of a 3-methyl-7H-xanthine.,0,,2026-03-25 23:23:33.982452,2026-03-25 23:23:41.710381
1331,68374,"7-methyl-3H-purine-2,6-dione","7-methylxanthine is an oxopurine that is xanthine in which the hydrogen attached to the nitrogen at position 7 is replaced by a methyl group. It is an intermediate metabolite in the synthesis of caffeine. It has a role as a mouse metabolite, a plant metabolite and a human xenobiotic metabolite. It is an oxopurine and a purine alkaloid. It is functionally related to a 7H-xanthine.",0,,2026-03-25 23:23:42.724095,2026-03-25 23:23:51.636343
1332,5284507,"(6E)-3,7,11-trimethyldodeca-1,6,10-trien-3-ol","Nerolidol is a farnesane sesquiterpenoid that is dodeca-1,6,10-triene which carries methyl groups at positions 3, 7 and 11 and a hydroxy group at position 3. It is a natural product that is present in various flowers and plants with a floral odor. Chemically, it exists in two geometric isomers, trans and cis forms. It is widely used in cosmetics (e.g. shampoos and perfumes), in non-cosmetic products (e.g. detergents and cleansers) and also as a food flavoring agent. It has a role as an antioxidant, a herbicide, an insect attractant, a pheromone, a volatile oil component, a flavouring agent, an antihypertensive agent, an antifungal agent, a neuroprotective agent, a cosmetic and an anti-inflammatory agent. It is a volatile organic compound, a tertiary allylic alcohol and a farnesane sesquiterpenoid.",0,,2026-03-25 23:23:52.648999,2026-04-20 23:19:59
1334,5281365,"(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-ol","Geranylgeraniol is a diterpenoid that is hexadeca-2,6,10,14-tetraene substituted by methyl groups at positions 3, 7, 11 and 15 and a hydroxy group at position 1. It has a role as a volatile oil component, an antileishmanial agent and a plant metabolite. It is a diterpenoid and a polyprenol.",0,,2026-03-25 23:24:02.509032,2026-03-25 23:24:13.946145
1337,,,,1,"HTTPSConnectionPool(host='pubchem.ncbi.nlm.nih.gov', port=443): Max retries exceeded with url: /rest/pug/compound/name/Fatty%20alcohols%20(C12-C18)/cids/JSON (Caused by SSLError(SSLEOFError(8, '[SSL: ",2026-03-25 23:24:14.959478,
1338,8742,"(3R,4S,5R)-3,4,5-trihydroxycyclohexene-1-carboxylic acid",,0,"HTTPSConnectionPool(host='pubchem.ncbi.nlm.nih.gov', port=443): Max retries exceeded with url: /rest/pug/compound/name/Shikimic%20Acid/cids/JSON (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EO",2026-03-25 23:24:23.032562,2026-04-20 23:20:03
1340,,,,1,"HTTPSConnectionPool(host='pubchem.ncbi.nlm.nih.gov', port=443): Max retries exceeded with url: /rest/pug/compound/name/nepetalactol/cids/JSON (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_W",2026-03-25 23:24:31.035785,
1341,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:24:38.992723,
1342,1030,"propane-1,2-diol",,0,"HTTPSConnectionPool(host='pubchem.ncbi.nlm.nih.gov', port=443): Max retries exceeded with url: /rest/pug/compound/cid/1030/JSON (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] ",2026-03-25 23:24:41.447694,2026-04-20 23:20:07
1343,10114,"(2S,4aS,6aR,6aS,6bR,8aR,10S,12aS,14bR)-10-hydroxy-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picene-2-carboxylic acid","Glycyrrhetinic acid is a pentacyclic triterpenoid that is olean-12-ene substituted by a hydroxy group at position 3, an oxo group at position 11 and a carboxy group at position 30. It has a role as an immunomodulator and a plant metabolite. It is a pentacyclic triterpenoid, a hydroxy monocarboxylic acid and a cyclic terpene ketone. It is a conjugate acid of a glycyrrhetinate. It derives from a hydride of an oleanane.",0,,2026-03-25 23:24:50.892187,2026-04-20 23:20:09
1344,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:25:08.898263,
1345,154824097,"(1R,3E,5R,7S,10E,12R,14S)-1-hydroxy-3,6,6,10,14-pentamethyl-tricyclo[10.3.0.05,7]pentadeca-3,10-diene-2,13-dione",Jolkinol C is a lathyrane diterpenoid.,0,,2026-03-25 23:25:11.337963,2026-03-25 23:25:17.773247
1347,154824254,"(1S,4E,8E,12E,14R)-4,8,12,15,15-pentamethylbicyclo[12.1.0]pentadeca-4,8,12-trien-7-ol",8-hydroxycasbene is a (-)-casbene.,0,,2026-03-25 23:25:18.782258,2026-03-25 23:25:25.053004
1348,154824094,"(1S,4E,8E,12E,14R)-4,8,12,15,15-pentamethylbicyclo[12.1.0]pentadeca-4,8,12-trien-7-one",8-oxocasbene is a (-)-casbene.,0,,2026-03-25 23:25:26.062042,2026-03-25 23:25:32.389242
1349,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:25:33.403746,
1350,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:25:35.576929,
1353,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:25:37.812068,
1359,328,2-hydroxy-2-(4-hydroxyphenyl)acetic acid,4-hydroxymandelic acid is a 2-hydroxy carboxylic acid that is mandelic acid bearing a phenolic hydroxy substituent at position 4. It has a role as a metabolite. It is a member of phenols and a 2-hydroxy carboxylic acid. It is functionally related to a mandelic acid. It is a conjugate acid of a 4-hydroxymandelate.,0,,2026-03-25 23:25:39.881064,2026-03-25 23:25:48.738893
1360,58067884,"(4S,7R,7aR)-3,7-dimethyl-4-(2-methylprop-1-enyl)-2,4,5,6,7,7a-hexahydro-1H-indene","Valerena-4,7(11)-diene is a bicyclic sesquiterpene that is 2,4,5,6,7,7a-hexahydro-1H-indene substituted at positions 3 and 7 by methyl groups and at position 4 by a 3,3-dimethylallyl group (the 4S,7R,7aR-stereoisomer). It has a role as a metabolite. It is a sesquiterpene and a carbobicyclic compound.",0,,2026-03-25 23:25:49.751526,2026-03-25 23:25:56.415006
1361,6440940,"(E)-3-[(4S,7R,7aR)-3,7-dimethyl-2,4,5,6,7,7a-hexahydro-1H-inden-4-yl]-2-methyl-prop-2-enoic acid","Valerenic acid is a monocarboxylic acid that is 2-methylprop-2-enoic acid which is substituted at position 3 by a 3,7-dimethyl-2,4,5,6,7,7a-hexahydro-1H-inden-4-yl group. A bicyclic sesquiterpenoid constituent of the essential oil of the Valerian plant. It has a role as a volatile oil component, a sedative, a GABA modulator and a plant metabolite. It is a monocarboxylic acid, a sesquiterpenoid and a carbobicyclic compound. It is a conjugate acid of a valerenate.",0,,2026-03-25 23:25:57.428307,2026-03-25 23:26:05.434824
1362,174,"ethane-1,2-diol",Ethylene glycol (ingested) can cause developmental toxicity according to The National Toxicology Program.,0,,2026-03-25 23:26:06.443942,2026-04-20 23:20:24
1364,160483,"1,6,8-trihydroxy-3-methyl-9,10-dioxo-anthracene-2-carboxylic acid","Endocrocin is a trihydroxyanthraquinone that is 9,10-anthraquinone which is substituted by a carboxy group at position 2, a methyl group at position 3, and hydroxy groups at positions 1, 6, and 8. It has a role as a metabolite. It is a monocarboxylic acid, a member of phenols and a trihydroxyanthraquinone.",0,,2026-03-25 23:26:24.441146,2026-03-25 23:26:33.534367
1365,3220,"1,3,8-trihydroxy-6-methylanthracene-9,10-dione","Emodin is a trihydroxyanthraquinone that is 9,10-anthraquinone which is substituted by hydroxy groups at positions 1, 3, and 8 and by a methyl group at position 6. It is present in the roots and barks of numerous plants (particularly rhubarb and buckthorn), moulds, and lichens. It is an active ingredient of various Chinese herbs. It has a role as an antineoplastic agent, a tyrosine kinase inhibitor, a laxative and a plant metabolite. It is functionally related to an emodin anthrone. It is a conjugate acid of an emodin(1-).",0,,2026-03-25 23:26:34.546582,2026-04-20 23:20:30
1367,5363397,"(2E,6E)-2,6-dimethylocta-2,6-diene-1,8-diol","(6E)-8-hydroxygeraniol is a monoterpenoid that is geraniol bearing a hydroxy substituent at position 8. It is a diol, a monoterpenoid and a member of prenols.",0,,2026-03-25 23:26:50.041981,2026-03-25 23:26:56.721262
1375,10624,[3-[2-(dimethylamino)ethyl]-1H-indol-4-yl] dihydrogen phosphate,"Psilocybin is a tryptamine alkaloid that is N,N-dimethyltryptamine carrying an additional phosphoryloxy substituent at position 4. The major hallucinogenic alkaloid isolated from Psilocybe mushrooms (also known as Teonancatl or ""magic mushrooms""). It has a role as a hallucinogen, a serotonergic agonist, a prodrug and a fungal metabolite. It is an organic phosphate, a tryptamine alkaloid and a tertiary amino compound. It is functionally related to a psilocin. It is a conjugate acid of a psilocybin(1-).",0,,2026-03-25 23:26:57.733592,2026-04-20 23:20:33
1376,4980,3-[2-(dimethylamino)ethyl]-1H-indol-4-ol,"Psilocin is a tryptamine alkaloid that is N,N-dimethyltryptamine carrying an additional hydroxy substituent at position 4. A hallucinogenic alkaloid isolated in trace amounts from Psilocybe mushrooms (also known as Teonancatl or ""magic mushrooms""). It has a role as a hallucinogen, a serotonergic agonist, a drug metabolite, a fungal metabolite and a human xenobiotic metabolite. It is a member of phenols, a tryptamine alkaloid, a tertiary amino compound and a member of hydroxyindoles. It is functionally related to a N,N-dimethyltryptamine. It is a conjugate base of a psilocinium.",0,,2026-03-25 23:27:08.284911,2026-04-20 23:20:34
1377,60208480,trimethyl-[2-(4-phosphonooxy-1H-indol-3-yl)ethyl]ammonium,,0,,2026-03-25 23:27:16.376340,2026-03-25 23:27:22.406749
1378,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:27:23.421494,
1379,448438,"(1R,3S,6S)-6-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(1S,4S,6R)-4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl]-3,7,12,16-tetramethyl-octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-1,5,5-trimethyl-7-oxabicyclo[4.1.0]heptan-3-ol",All-trans-violaxanthin is the all-trans-stereoisomer of violaxanthin. It has a role as a food colouring.,0,,2026-03-25 23:27:25.721984,2026-03-25 23:27:32.730597
1382,439533,"(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-chroman-4-one","(+)-taxifolin is a taxifolin that has (2R,3R)-configuration. It has a role as a metabolite. It is a conjugate acid of a (+)-taxifolin(1-). It is an enantiomer of a (-)-taxifolin.",0,,2026-03-25 23:27:33.743620,2026-03-25 23:27:41.184871
